,감정_대분류,content,label,Emotion
16767,상처,나는 단짝이라고 생각할 만큼 굉장히 친한 친구였는데 욕을 들었어. 그래서 너무 상처를 받았어.,1,
16768,상처,벗이 같은 대학 가기로 약속 해놓곤 나보다 더 괜찮은 학교로 갔어.,1,
16769,슬픔,며칠 동안 고생해서 작업했던 파일이 에러가 나면서 사라졌어. 복구가 가능하지 않을 수도 있어. 한순간 멍해지더라.,1,
16770,분노,친구가 책을 빌려달라고 하길래 없다고 거짓말 했어.,1,
16771,분노,나이가 들면서 치매 전조 증상이 나타나서 너무 우울해.,1,
16772,분노,오랜만에 동창생들을 만났는데 모두 여유롭게 사는 것 같더라고.,1,
16773,슬픔,옆집 김 씨의 담배 때문에 천식이 심해졌어.,1,
16774,슬픔,우리 부부는 집 한 채의 재산도 없어. 앞날이 막막하고 우울해.,1,
16775,슬픔,요새 아빠가 너무 힘들어하셔. 그래서 자꾸 눈물이 나.,1,
16776,, 그냥 가슴에 계속 담아두기만 하네요..,1,슬픔
16777,불안,삶을 영위하기란 게 이렇게 힘들단 말인가?,1,
16778,불안,경력 때문에 결혼을 늦게 하고 싶은데 애인이 이해해줄지 걱정이야.,1,
16779,슬픔,갑자기 부모님이 이혼하신대 이런 날이 오다니 너무 충격적이야.,1,
16780,분노,요근래 슬픈 감정이 많이 느끼는 거 같아.,1,
16781,,음료수랑 쪽지 써서 드렸는데 연락 안오네요....,1,슬픔
16782,,백수생활한지 꽤 됐습니다.,1,슬픔
16783,,절망그자체다..,1,슬픔
16784,상처,혈압 때문에 부정맥이 오면 위험할 수 있으니 조심하라고 하네.,1,
16785,슬픔,싸움을 말리다가 오히려 상황을 안 좋게 만든 것 같아 마음이 무거워.,1,
16786,분노,몸이 불편해서 가족에게 도움이 되지 못해 지긋지긋해.,1,
16787,,맘에 드는데 나이때문에 먼저 말걸기도 죄스럽네요..,1,슬픔
16788,슬픔,건강검진을 받고 나니까 내 몸을 어떻게 관리해나갈지 막막해.,1,
16789,슬픔,제출하려고 밤새 열심히 그린 그림을 실수로 찢어버려서 너무 슬퍼.,1,
16790,상처,내 친구가 내 팔 등에 찍힌 상처를 보고 말았어. 이제는 희망이 없고 비관적이야.,1,
16791,상처,나는 예술고등학교를 가고 싶은데 아버님어머님은 더 이상 내얘기를 들어주지 않으셔.,1,
16792,슬픔,한부모가정이라 집안이 어려워서 내가 하고 싶은 일을 마음대로 하지 못해서 속상해.,1,
16793,분노,어제 친구하고 이야기를 하다가 의견이 안 맞아서 싸웠어.,1,
16794,상처,직장에 다니면서 사람들과 어울려도 외롭고 소외된 것 같아.,1,
16795,상처,할머니가 되니까 일상생활을 하는 것이 힘들어.,1,
16796,상처,하고 싶은 하려고 좋은 직장을 관뒀더니 친구들이 비웃어서 슬퍼.,1,
16797,불안,지금 자격증 시험 입실 마감 시간이 얼마 안 남았는데 길이 너무 밀려서 초조해.,1,
16798,분노,나 자신이 못나고 싫어서 정말 견디기가 힘드네. 너무 밉고 싫어.,1,
16799,상처,나 너무 괴로워.,1,
16800,슬픔,불안장애가 있어 보통의 남자들처럼 미래를 꿈꾸지 못하는 나 자신이 불쌍해.,1,
16801,분노,부모님은 내가 아무것도 못 한다고 생각하나 봐. 내가 그렇게 무능하나?,1,
16802,슬픔,나는 기러기 아빠인데 아내가 나 몰래 바람폈어.,1,
16803,불안,내일 성적표가 나오는데 걱정되네.,1,
16804,슬픔,인생은 죽음까지 결국 혼자인 것 같아서 우울해. 자식들에게 도움을 요청했더니 엄마가 알아서 하라더라.,1,
16805,분노,자녀와 관계가 좋지 못해. 내가 잘해야 하는데 그게 안 돼서 나 자신이 실망스러워.,1,
16806,분노,경력 단절 여성이라고 취업이 안 돼. 너무 화가 나.,1,
16807,상처,그동안 열심히 살고 나를 위해선 돈 쓰는데 벌벌 떨며 살았는데 항상 돈이 모자라.,1,
16808,분노,친구들과 잘 지내고 싶은데 반에서 왕따를 당하는 나 자신에게 너무 실망스러워.,1,
16809,불안,이번에 풋살을 했는데 사십대 되니깐 몸이 예전같지 않고 힘이드네.,1,
16810,슬픔,이력서를 아무리 넣어도 연락이 없네.,1,
16811,,조금자다깨서 또힘주고 안나오면울고 ㅜㅜ,1,슬픔
16812,, 하다보니 시급에 속상하네요,1,슬픔
16813,불안,여자친구랑 싸워서 마음이 안 좋아.,1,
16814,상처,다른 사람도 아니고 어떻게 아빠가 동생과 나를 차별할 수 있지?,1,
16815,,미친 아줌마 둘이서 망친나라.정상적인 아줌마들이 구하네,1,슬픔
16816,불안,요즈음에는 생각이 잘 안 나는 경우가 있어.,1,
16817,슬픔,장래 선택이 후회돼.,1,
16818,불안,보통 남자애들처럼 무뚝뚝했던 아들이 갑자기 애교쟁이가 되었어. 왜 그러는 걸까?,1,
16819,슬픔,죽음을 생각하니까 우울해.,1,
16820,슬픔,우리 부모님은 나에게 너무 관심이 없어. 어제 내 생일이었는지도 모르시더라고.,1,
16821,불안,남편 때문에 스트레스야. 대체 왜 그러는지 모르겠고 너무 속상해.,1,
16822,,지금저에겐 그 한마디 한마디가 사라지질않아요,1,슬픔
16823,,성공한 박지성팬ㅋㅋㅋ축덕이다 완전ㅋㅋ 아버지랑 직관도 같이하고,1,슬픔
16824,슬픔,아들에게 치료비를 보태달라고 했는데 소식이 없어.,1,
16825,분노,직장동료가 내말을 계속 무시해서 오늘 나도 무시해봤어. 매번 너무 화가 났어.,1,
16826,불안,얼마 전 친족의 죽음으로 장례식장에 갔다 왔다.,1,
16827,상처,최근에 충격을 받은 일이 있었어.,1,
16828,슬픔,예전에는 일도 잘한다는 소리를 들었는데 이젠 아무짝에도 쓸모없다니! 이젠 자식들까지 말썽을 피우고.,1,
16829,상처,나 오늘 왕따당한 거 같아.,1,
16830,상처,아들이 내 병원비를 내 주려고 아들 적금을 깬 모양이야.,1,
16831,상처,상사에게 혼나서 요즘 너무 힘들어.,1,
16832,분노,내 남자친구가 학교폭력을 당했었대.,1,
16833,불안,선천적으로 몸이 안 좋아서 친구들의 도움이 많이 필요한데 친구 사이에서 눈치가 보여.,1,
16834,상처,고교 동창의 전화를 받았어. 아들 문제로 속이 상한가 봐.,1,
16835,슬픔,오늘 학교폭력센터에 전화해서 힘든 얘기를 다 했어. 너무 슬퍼서 펑펑 울었어.,1,
16836,분노,난 내가 강인하다고 생각해왔었는데 말이야.,1,
16837,슬픔,어려서부터 아빠 없이 엄마랑만 지내왔는데 애들이 뒤에서 수군거리는 것 같아서 슬퍼.,1,
16838,분노,열심히 일하지만 소득수준이 기대치에 너무 낮아 불만이야.,1,
16839,분노,회사 상사들은 가끔 부당한 일을 시킬 때가 많은 것 같아. 상사가 되면 다들 그렇게 변하는 거야?,1,
16840,분노,전학온 애가 나를 자꾸 괴롭혀. 오늘은 체육복을 빌려가서는 네임펜으로 낙서를 그려서 돌려줬어. 몹시 화나.,1,
16841,상처,아내 건강이 극도로 안 좋았나 봐. 이런 일이 일어날 줄 상상도 못 했어.,1,
16842,분노,잘나가는 애들이 자기 숙제를 딴 애한테 시키는 걸 보면 화가 나서 참을 수가 없어.,1,
16843,상처,질환이 생겼다고 회사에서 내 일거리를 줄였어. 실은 내 입지를 좁히려고 그런 것 같아.,1,
16844,분노,부하직원 때문에 짜증 나 죽겠어. 일 처리가 너무 엉성해.,1,
16845,,우리도 이런 대통이 부럽다,1,슬픔
16846,불안,딸이 암에 걸렸대.,1,
16847,상처,몸이 너무 아프고 힘들어.,1,
16848,,자기 마음이 예전같지 않다고 하네요,1,슬픔
16849,상처,젊었을 때는 매우 흔한 게 사람이고 널려 있는 게 친구인 줄 알았는데 인제 보니 그게 아니네.,1,
16850,분노,친구가 좋은 소식이 있다면서 기대하게 해놓고 말을 안 해.,1,
16851,상처,그 노인들은 내 재산을 보고 나와 친해지려고 했던 것이었어. 배신당한 기분이야.,1,
16852,상처,오늘 머리가 아픈데도 운동을 하고 왔어.,1,
16853,불안,친구들이 은근히 나를 따돌리는 것 같아서 불만이야.,1,
16854,,밥 못먹은 지 이주가 넘었어요.,1,슬픔
16855,슬픔,이번에 성적이 떨어져서 정말 우울해.,1,
16856,불안,요즘 피곤함이 가시지 않아서 술을 끊어야겠다는 생각이 들어.,1,
16857,불안,요즘 혈당이 너무 높아 식단 관리를 엄격하게 해야 해서 힘들어.,1,
16858,상처,친구가 큰 수술 때문에 돈을 빌려달라 하는데 나도 사업이 실패해서 못 도와주지 마음이 아파.,1,
16859,슬픔,부모님 이혼 후로 아버지는 일 끝나고 나서 밤에 대리 일을 시작하셨어.,1,
16860,상처,어떻게 그럴 수 있지?,1,
16861,분노,나 노후준비가 너무 안 되어 있어.,1,
16862,슬픔,이혼한 후로 경제적으로 여유롭지 않아 아이들에게 제대로 해줄 수 없어서 미안하고 서러워.,1,
16863,상처,관절염이 점점 심해져서 소소하게 용돈 벌이 하던 일마저도 하지 못하게 됐어.,1,
16864,상처,남자친구가 여동생이랑 너무 다정하게 지내는 것 같아 짜증 나.,1,
16865,분노,지금까지 무엇을 했는지 나 자신이 걱정이 많아.,1,
16866,불안,운동을 시작했어.,1,
16867,슬픔,따돌림이나 괴롭힘을 벗어날 방법이 아무리 생각해도 없어. 그래서 슬퍼.,1,
16868,불안,새로운 친구들을 사귀는 게 너무 두려워.,1,
16869,불안,나는 남들보다 잘하는 게 하나도 없어. 아무리 노력해도 실력 차이를 좁히지 못할 거야.,1,
16870,,제시한 돈도 돈이지만 일본가고 싶다고 예전부터 그랬으니 아마 못 잡나보네...,1,슬픔
16871,분노,얼마 전에 건강검진을 받았는데 결과가 고지혈증 위험 수치로 나왔네!,1,
16872,분노,이유 없이 다리가 저려서 며칠 째 잠을 못 자고 있어서 짜증나.,1,
16873,분노,난 이제 할 수 있는 일이 아무 것도 없어.  사회에서 쓸모없는 사람이야.,1,
16874,, 그럼 다시 상처받을테니ㅜㅜ,1,슬픔
16875,불안,앞으로 어떻게 취업해야 하는지 고민이 돼.,1,
16876,슬픔,식탁 의자 다리가 흔들거려서 망치질하다가 손가락을 쳐서 많이 아팠어.,1,
16877,슬픔,첫 아이가 유산해서 너무 슬프고 아내가 힘들어하는데 위로 방법을 모르겠어.,1,
16878,분노,옆집 강아지가 날 보면 자꾸 크게 짖는데 요새 심해진 이명 때문에 그럴 때마다 너무 힘들어.,1,
16879,,장래에 대한 기회 폭이 넓어서 좋겠다,1,슬픔
16880,불안,왕따를 당하고 있어서 부모님께 조언을 구했는데 그걸 실천하기가 어려워. 너무 불만이야.,1,
16881,,아 과거긴 과거인데 돌아버리겠네요 ㅠㅠ,1,슬픔
16882,상처,담배를 끊었는데 건강이 더 나빠져서 배신당한 기분이야.,1,
16883,상처,요즘 친구들은 사이클 동호회 만들어 운동 다닌대. 다들 건강 신경 쓰느라 바쁘네.,1,
16884,분노,어제 내 친구가 상사랑 출장 간다던 남편이랑 마주쳤는데 어떤 여자와 함께 있더라는 거야.,1,
16885,분노,부모님께 앞으로 뭐할지 물어봤는데 관심이 없어. 진짜 난 아무 쓸모도 없나 봐.,1,
16886,불안,나는 현재 회사에 다니고 있는데 언제까지 이 일을 할 수 있을지 모르겠어.,1,
16887,,막말 많이하지만 박근혜 보다는 백만 배 쯤 유능한 트럼프,1,슬픔
16888,,태극기.. 누구나 들수 있지만 아무나 들지마라,1,슬픔
16889,불안,남편이 출장이 잦은 일을 하니 부부 사이가 멀어지는 것 같아. 힘들고 외로워.,1,
16890,불안,내 병이 불치병이라 치료할 수 없대. 전 재산을 걸어도 좋으니 난 더 살고 싶어.,1,
16891,분노,나랑 대학원에 같이 다니는 애가 있는데 걔는 왜 친구들 사이에서 분란을 일으킬까? 성격이 이상해.,1,
16892,슬픔,연애 많이 해 보지 못하고 결혼한 게 지금은 너무 후회돼.,1,
16893,슬픔,공부를 열심히 한 만큼 성적이 나오지 않아서 슬퍼.,1,
16894,상처,너무 괴로워.,1,
16895,슬픔,얼마 전까지만 해도 건강하다고 자부하고 있었는데 갑자기 병이 생겨서 수술을 받았어.,1,
16896,슬픔,어렸을때 건강관리를 해둘걸 그랬어.,1,
16897,상처,같은 부서의 업무로 같이 일하는 과장이 모든 회사 문제에 대하여 대화를 하면 퉁명스럽게 반응해서 감정을 상하게 만드네.,1,
16898,,둘째는 힘들어도 자연분만 하고싶었는데..,1,슬픔
16899,분노,외고를 간 중학교 친구들에게 왕따를 당하고 있어. 외고에 떨어진 내가 증오스러워.,1,
16900,분노,전공과 상관없는 일을 하려니 힘든 적이 많아. 애초에 직업 선택을 신중하게 해야 했던 건데,1,
16901,상처,내 동생은 내 앞에서 말을 잘 들으면서 엄마한테는 내가 뭐 이랬다 저랬다 욕 해.,1,
16902,불안,코로나 때문에 돈벌이도 줄었는데 차사고까지 나서 돈이 들어갈 일이 또 생기니 너무 당혹스러워.,1,
16903,상처,김 영감의 빚을 내가 대신 상환해 주었어야 했어.,1,
16904,불안,자녀들이 전망 없는 미래 때문에 삶에 흥미가 없대. 죄책감이 들어.,1,
16905,분노,남편이 담배를 못 끊어서 큰 일이야. 화가 날 지경이야.,1,
16906,슬픔,요즘 결혼에 대해 정말 환멸이 느껴진다.,1,
16907,상처,나는 테스트가 싫어. 내 시간을 사용할 수 없는 느낌이야.,1,
16908,불안,성적에 대한 스트레스 때문에 전에 비해 우유부단해지고 마음이 텅 빈 거 같아.,1,
16909,상처,오늘 퇴근길에 선행을 하게 됐어. 힘들었지만 기분이 좋았어.,1,
16910,슬픔,세상에 공부가 전부가 아닌데 선생님께서 공부 문제로 심하게 말씀하셔서 마음이 아파.,1,
16911,,저 빨간색으로 된부분이 매끈하게 1자가 되고싶은데 저렇게둥그렇게되서 덩치도 커보이고 민소매나 짧은반팔을못입어요ㅠㅜㅠㅠㅜ,1,슬픔
16912,, 이제는...하,1,슬픔
16913,불안,몸이 불편하니까 내 주변 사람들이 나를 떠나는 것 같아.,1,
16914,분노,이력서를 몇 군데나 넣어도 연락이 오는 회사가 없어.,1,
16915,슬픔,나도 조용히 생을 마감하고 싶지만 뜻대로 되지 않아 안타깝네.,1,
16916,슬픔,부모님은 나한테 전혀 관심이 없는 것 같아. 내가 뭘 먹고 다니는지도 몰라.,1,
16917,분노,오늘 학교에서 벗들이 내 일기장을 몰래 훔쳐봐서 성이 나.,1,
16918,분노,좌절감이 너무 심해.,1,
16919,불안,우리 부부가 지금까지는 해야 할 도리는 다 하며 살았거든. 아이들도 잘 키웠고 부모님 봉양도 나름으로 열심히 해왔고 정작 우리 부부에게 무슨 일이라도 생기면 큰일이야.,1,
16920,상처,급여가 입금이 되지 않았어. 사장이 나를 만만하게 본 게 틀림없어.,1,
16921,분노,남편과 등산을 했는데 지친 나를 기다려 주지 않아서 짜증이 났어.,1,
16922,상처,친구가 내 돈을 빌렸는데 갑자기 연락이 안 돼. 배신당했어.,1,
16923,상처,항상 공부하라는 말밖에 안 해.,1,
16924,상처,같이 어울리던 친구들이 나에 대해 오해하고 있는 것 같아서 억울해.,1,
