content,label,num_sentences
갑자기 쓰러졌던 친구가 의식을 찾아서 너무 기쁘고 안심이 된다.,0,1
오래 아프고 퇴원했는데 집에서 가족 식사 중 아내가 흘리는 눈물에 기쁘고 행복했어.,0,1
아내의 종양이 간단한 시술로 완치 가능하다는 소식을 듣고 너무 기쁘고 안도감이 들어.,0,1
완치 후 집에 오니 지인들이 선물이 많이 와있다. 인생 잘 산 것 같아서 기뻐.,0,2
정말 기특하고 고맙게도 큰아들 내외가 내 여생을 함께 하겠다고 해 줘서 기뻐.,0,1
항암 치료하고 이 년 만에 돌아오는 집이 낯설고 다들 어색해할까 봐 긴장했어.,0,1
군대에 갔던 손자가 전역해서 얼마 전 병원에서 퇴원한 나를 찾아와 줘서 감동했어.,0,1
내가 입원한 기간이 꽤 길었는데도 가족들이 하루도 빠짐없이 병실에 찾아와 줘서 감동했어.,0,1
내가 위암으로 몸이 아주 아팠는데 우리 아들이 아주 큰 힘이 됐지.,0,1
큰딸이 내가 퇴원하는 기념으로 소형차를 한 대 장만해줬어.,0,1
내가 천식이 있어서 친구네 부부랑 귀농해서 같이 노후를 보내려고.,0,1
사업을 하는 둘째 아들이 아내 고관절 수술비를 다 내줘서 너무 기분이 좋아.,0,1
아내는 내가 아프고 나서 더욱 음식에 신경을 써주어서 기뻐.,0,1
아내랑 심각하게 수술비 얘기를 했더니 큰아들이 조용히 통장 하나를 주고 가서 너무 기뻐.,0,1
대장 수술을 해서 하루 종일 굶은 내게 의사가 이제 먹을 것을 먹어도 된다고 해서 기뻐.,0,1
내 아내는 내가 조금만 아파도 배려를 해줘서 참 감사해.,0,1
내가 입원하자마자 아내랑 자식이 바로 달려와서 참 감사했어.,0,1
나는 큰 병이 있어서 몸도 움직이지 못했어. 그런데 이제는 일도 나가고 얼마나 감사한지 몰라.,0,2
상담원이 내가 기초생활 보장 수급자라서 일정량의 의료급여를 받을 수 있다고 하더라.,0,1
아내가 드디어 간 이식 수술을 받아.,0,1
항암치료 중이야. 아파서 정신이 없었는데 눈을 떠보니 옆에서 아내가 내 손을 잡고 있었어.,0,2
수술해서 입원 해 있는데 전에 있던 회사 동료들이 단체로 문병을 왔어.,0,1
뇌에 문제가 있어서 수술을 앞두고 있는데 손녀가 편지를 써 왔어.,0,1
의사가 삼 년 동안 혼수상태였던 아내가 곧 깨어날지도 모른다고 말했어! 너무 기뻐!,0,2
이번 설날에 위암에 걸렸었던 큰형이 십 년 만에 우리 집을 방문한대. 정말 반갑겠어!,0,2
병실 사람들과 함께 월드컵 경기를 보는 중인데 우리나라가 사 강 확정이야! 정말 기쁘다!,0,2
무릎 인공관절 삽입술을 하고 나서 처음으로 아내와 함께 재활치료를 하는데 아주 희망적이야!,0,1
위암으로 죽을 뻔한 친구가 건강하게 우리 집에 찾아왔어.,0,1
며느리가 아내 문병에 오면서 아직 아내가 보지 못한 둘째 손자를 데려왔어.,0,1
아내의 수술비를 마련할 방법이 없어서 이판사판으로 샀던 로또가 당첨됐어!,0,1
아내가 파킨슨병을 극복하고 한식 조리사 자격증에 합격해 너무 자랑스럽고 기뻐!,0,1
아들이 내 휠체어를 보더니 전동휠체어를 사줬어. 아들을 잘 키운 거 같아서 흐뭇하고 좋더라.,0,2
아내와 귀농을 위해 땅을 알아보던 중 공기가 좋은 땅을 찾아 다행이고 기뻐.,0,1
아내가 회복이 빨라 퇴원을 일주일 빨리 할 수 있다고 해. 정말 다행이야.,0,2
드디어 퇴원하게 되어서 너무 기뻐.,0,1
큰아들이 병문안을 오는 날인데 꽃단장을 할 거야.,0,1
집사람의 수술비를 우리가 부담 안 해도 되어서 너무 다행이야.,0,1
낚시 오랜만에 하니 좋았네.,0,1
아내가 귀 수술을 하고 나서 내 말을 한 번에 알아듣게 되서 정말 기뻐.,0,1
손녀가 병실에서 재롱을 부리는 모습이 어찌나 귀여운지 보는 내가 다 신이 나네.,0,1
의사가 이제 산책 정도는 괜찮다 해서 너무 기뻐. 얼른 아내와 함께 산책하고 싶네.,0,2
아내가 치매증상을 보이길래 정말 걱정했는데 단순 건망증이라 관리만 잘하면 되니 정말 다행이야.,0,1
우연히 암 수술을 받았다던 고향 친구를 만났어.,0,1
위 수술을 받고 나서 맛있는 음식을 못 먹었는데 아내가 진수성찬을 차려줬어.,0,1
손자가 내가 제일 좋다면서 얼른 병이 나았으면 좋겠다고 말했는데 힘이 났어.,0,1
연금복권에 당첨돼서 정말 다행이야. 앞으로는 병원비 걱정할 필요가 없겠어.,0,2
정말 다행이야. 이 나이에 직장을 구해서 병원비를 벌 수 있다니.,0,2
명절 때 정말 기쁜 일이 있었어.,0,1
소소하게라도 약 값을 벌 수 있어서 정말 기뻐.,0,1
그동안 빌린 수술비 대출금으로 들지 못하였던 적금을 들었어.,0,1
전염병으로 집주인이 이번 달 월세를 받지 않기로 했어.,0,1
병실에서 만난 사람에게 추천 받은 펀드의 수익률이 아주 좋아서 기뻐.,0,1
오래전 가입한 적금이 금리가 높아 이자 수입이 많아서 좋아.,0,1
아내가 나의 퇴원을 축하하기 위해 용돈을 올려 준다고 해서 기뻐.,0,1
병원이 가까운 좋은 임대 아파트에 당첨되어서 기뻐.,0,1
질병 보험금을 백 퍼센트 보장받아서 기뻐.,0,1
오늘 보이스피싱에 속은 아내가 은행에 갔는데 직원이 눈치를 채고 막아 줬지. 너무 감사해.,0,2
내 친구가 어려운 나에게 수술비를 빌려주면서 이자는 안 받겠다고 해서 눈물이 났어.,0,1
내가 아파서 퇴사를 했는데 퇴직금 외에 보너스와 손 편지를 받았어. 사장님께 너무 감사해.,0,2
부동산 때문에 손해를 입을 뻔했는데 친한 변호사가 아픈 나를 무료로 도와줬어. 너무 기뻐.,0,2
노인정에서 병원비가 많이 나가는 내 사정을 감안해서 회비를 면제해주었어.,0,1
돈 관리를 꼼꼼히 해준 아내 덕분에 병원비를 내면서도 빠듯하지 않게 살고 있어.,0,1
병원에서 익명의 후원가가 내 수술비를 지원해줬어.,0,1
며느리가 아픈 아내에게 맛있는 걸 사주라며 달마다 용돈을 보내줘.,0,1
은행에서 노후 대출 상담을 받았는데 직원이 상담을 아주 친절하게 해주더라. 참 고마웠어.,0,2
몸이 아픈데 방송 덕에 사람들이 나랑 마누라 사연을 알아가지고 후원금을 줬어. 참 고맙지.,0,2
내가 몸 아파서 병원에 입원해있는 동안 아들이 회사를 잘 이끌어줘서 기뻐.,0,1
내가 연금과 적금을 넣은 보람이 있어 기뻐.,0,1
젊었을 때부터 들어놓았던 보험이 치료비에 큰 도움이 되어서 기뻐.,0,1
내가 병 때문에 돈을 못 벌어도 퇴직금이 충분해서 기뻐.,0,1
내가 병에 걸렸는데 자식들이 서로 부양하겠다고 해서 기뻐.,0,1
일을 하며 병을 얻었지만 통장의 돈을 보면 일한 보람도 있고 편안한 노후를 생각하면 기뻐.,0,1
병 때문에 가게를 그만두지만 위치가 좋아서 만족한 금액을 받고 팔아서 기뻐.,0,1
드디어 대출금을 다 갚게 되어 마음 편안하게 치료를 받을 수 있어서 기쁘네.,0,1
병이 있어도 내 집이 있으니 아직은 편안하고 기쁘네.,0,1
대출도 없고 모아둔 돈은 병원비와 생활비로 쓸 수 있다니 마음이 편하네.,0,1
요즘 내가 산 주식이 모두 오르고 있어. 병원에서 편히 쉴 수 있어서 기뻐.,0,2
내 수술비 때문에 팔았던 집을 자식들의 도움으로 다시 찾게 되었어.,0,1
주식으로 돈을 많이 벌어서 치료비로 대출받은 돈을 모두 갚았더니 아주 신이 나네.,0,1
이번에 시골에 전원주택을 계약되었는데 아내의 기관지염에도 도움이 될 것 같아서 기쁘군.,0,1
예전에 사서 가지고 있던 땅이 이번에 많이 올라서 이젠 치료비 걱정 없이 살게 되었어.,0,1
다행이 내일이 적금 만기일인데 다음 주 수술비를 다 낼 수 있게 돼서 기쁘구먼.,0,1
관절염 때문에 가게 운영이 힘들어서 가게를 팔아버렸는데 큰 금액이 들어와서 참 다행이야.,0,1
우리 딸이 돈을 많이 벌어서 비싼 일 인실에 입원을 해서 기분이 좋아.,0,1
수술비로 대출 받은 돈들을 드디어 다 갚았어. 오랜 시간 걸렸는데 정말 날아갈 것 같아.,0,2
보험금을 모두 투자해서 샀던 땅이 개발될 예정이래. 기쁜 소식이야!,0,2
입원해 있던 동안 주식 공부를 했더니 자신감이 생겼어.,0,1
친구의 조언에 따라 이번에 질병 보험금을 투자하기로 결정했어.,0,1
아파서 약국에 갈 수가 없는데 예전처럼 아들이 대신 약을 사 올 거야.,0,1
고혈압 진단을 받았지만 병원비 걱정을 하지 않아도 되어 기뻐.,0,1
암 수술비를 걱정하고 있었는데 문제가 해결되어 기뻐.,0,1
오늘 병원에서 환자들과 얘기를 하다 내가 제일 부자라는 걸 알게 되어 기뻐.,0,2
이번에 당뇨로 가게 운영이 힘들어 가게를 내놓게 되었는데 좋은 일이 생겨서 기뻐.,0,1
내 신용도가 좋아서 아내 수술비 대출을 받을 수 있을 것 같아.,0,1
며느리가 처신을 항상 잘해서 이번에도 입원비를 내고 갈 거라고 생각해.,0,1
내가 치매 진단을 받았다고 얘기하면 아들이 같이 살자고 할 거야.,0,1
아침에 매일 한 시간씩 조깅을 하고 난 뒤 체력도 많이 좋아지고 활력이 생겨서 기뻐.,0,1
처음엔 수영을 오 분 하는 것도 힘들었는데 지금은 이십 분 이상을 해도 한결 여유로워.,0,1
무릎 수술을 하기 전에는 걷기도 힘들어서 안에서 지내기 답답했는데 이젠 산책하러 나가는 길이 즐거워.,0,1
친구는 고혈압 때문에 식단조절을 해야 하는데 나는 관리를 잘해서 먹고 싶은 음식을 먹을 수 있어서 다행이야.,0,1
아내와 함께 건강을 위해 밀가루를 섭취하지 않고 있는데 그 이후로 속이 항상 편해.,0,1
아내의 천식 때문에 시골로 이사를 왔는데 한적하고 경치도 좋아서 마음이 평온해졌어.,0,1
아내와 작은 텃밭을 일구며 살다 보니 운동도 되고 끼니 걱정도 사라져서 마음이 편해.,0,1
자식들은 다 키워서 가정을 이루고 살고 아내와 나도 아픈 곳 없이 건강하니까 느긋해.,0,1
내가 요즘 기분이 좋아.,0,1
이번에 병원을 갔었어.,0,1
옆집 할머니가 큰일이 난 줄 알았는데 날이 더워서 잠시 기절한 것이라 하니 다행이야.,0,1
두통이 심해 뇌수막염인 줄 알고 걱정했는데 단순 편두통이어서 안심됐어.,0,1
병원에서 검진을 받았는데 예상보다 면역력이 높다고 하네. 정말 다행이야!,0,2
아내가 눈이 안 좋아 앞을 못 볼까 봐 걱정했는데 수술을 받으면 문제없대.,0,1
손자가 얼마 전에 병원에서 퇴원했대. 걱정했는데 다행이야.,0,2
내가 죽더라도 아내를 챙겨줄 사람이 많아서 다행이야.,0,1
우리 어머니가 최고령 할머니로 마을에 플래카드가 걸려서 기분이 좋아.,0,1
내 여든 생일을 맞이해서 오랜만에 가족 다 같이 한방 온천 여행을 가기로 했어. 너무 신나.,0,2
병원에 갔더니 간호사가 이렇게 건강하고 몸 좋은 할아버지는 처음 본대. 너무 신나.,0,2
아내가 교통사고로 걷지 못하였는데 꾸준한 재활 치료로 드디어 걸을 수 있게 되었어.,0,1
친한 친구가 병원에 입원했는데 오늘 퇴원한대. 너무 신이 나.,0,2
며칠 전에 아내가 검진을 받았는데 다행히 혹이 음성이었다네.,0,1
나에게 어떤 일이 있어도 내 곁에 벗들이 있어 참 기뻐.,0,1
사기로 돈을 잃을 뻔했는데 친구 덕분에 피해를 입지 않았어. 정말 다행이야.,0,2
모임 회장이 이사를 갈 줄 알고 아쉬웠는데 이곳에 머문다니 참 잘됐어.,0,1
지난 달에 아우가 건강검진을 받았다고 해서 걱정했는데 결과를 보니 다행이야.,0,1
친구가 이번에 아는 형님 가게에서 일을 하게 되어서 다행이야.,0,1
그간 오랫동안 못 보던 친구와 다시 연락하게 되었어. 걱정이었는데 다행이야.,0,2
아내가 한동안 우울했는데 다시금 기분이 좋아진 것 같아서 다행이야.,0,1
친구가 하는 카페 사업에 돈을 투자해서 수익을 좀 봐서 너무 기뻐.,0,1
첫 무대인 공연을 실수 없이 마쳐서 크게 안도하고 있어.,0,1
딸의 출산에 걱정이 컸는데 무사히 낳게 되어서 기쁨을 만끽하고 있어.,0,1
노후 대비를 위해 넣어두었던 주택 청약이 당첨되었어. 너무 기뻐!,0,2
사십 대부터 노후 준비를 착실히 진행해서 노년을 편히 보낼 수 있을 것 같아.,0,1
오래 전에 사둔 주식이 최근 크게 올라서 이익을 봤어. 너무 기분이 좋아.,0,2
아들의 사업이 잘 되어 내 이름으로 집 한 채를 사줬어. 아들 덕분에 너무 행복해.,0,2
아내가 살림을 꼼꼼하게 해 둔 덕에 지금 가계 상황이 안정적이라서 기뻐.,0,1
몇 년 전부터 온 가족이 돈을 모아서 그 돈으로 함께 해외여행을 다녀와서 기뻐.,0,1
예전에 내가 숨겨두고 잊고 있었던 비상금을 발견해서 너무 기뻐.,0,1
전 직장 동료와 함께 창업한 회사가 주식 상장을 해서 친구와 얼싸안고 기뻐했어.,0,1
퇴직금에 모아 둔 돈을 보태서 고향 땅에 아주 멋진 주택을 지었어.,0,1
아무 생각 없이 신청한 이벤트에 당첨되어 경품으로 새 차를 받게 되었어. 횡재한 기분이야.,0,2
부모님이 물려주신 땅을 팔지 않고 놔두었는데 최근 땅 값이 크게 올라 돈을 벌게 되었어.,0,1
나이가 많은데도 아직도 일을 할 수 있다는 사실이 너무 기뻐.,0,1
아이들이 이제 다 커서 좋은 직장에서 일 하고 있어서 안심이 돼.,0,1
애들이 다 커서 돈을 모아 나한테 선물을 줬네.,0,1
내 인생에서 친구를 잘 사귄 게 가장 잘 한 일 같아.,0,1
가게를 차리고 처음에는 어려웠지만 지금은 자리를 잘 잡아서 기뻐.,0,1
내가 후원금을 넣었던 단체에서 감사패를 보내와서 기뻐.,0,1
일하는 곳에서 고생이 많았다며 별도로 보너스를 챙겨줘서 감사한 마음이야.,0,1
내가 소개를 해서 취직을 하게 된 친구가 고맙다면서 내게 저녁을 사줘서 기뻐.,0,1
막내아들이 첫 월급을 받아서 내 선물을 사 가지고 왔네. 너무 기쁘고 감사하기까지 해.,0,2
내가 집을 내놓았는데 내가 내놓은 가격보다 훨씬 좋은 가격에 팔려서 너무 기뻐.,0,1
젊었을 때 열심히 아끼고 부지런히 모아서 지금 이렇게 여유롭게 옛일을 추억하며 사는 것 같아.,0,1
부모님이 남겨주신 유산이 아니었다면 이 정도로 성공하지 못했을 것 같아서 너무 감사해.,0,1
동업자와도 벌써 이십 년이 넘은 사이라서 어떤 일이라도 신뢰할 수 있어.,0,1
